"x" "y" "site"
"71" 0.418525187349622 -0.0826415023108286 "3"
"72" 0.434259658434639 -0.0683916084152187 "3"
"73" 0.449570779290145 -0.0531415862249578 "3"
"74" 0.46439689743642 -0.0369528421970059 "3"
"75" 0.478678313328473 -0.0198905626898464 "3"
"76" 0.492357520745046 -0.00202345148103047 "3"
"77" 0.505379438345861 0.0165765468786899 "3"
"78" 0.517691631464746 0.0358345367606737 "3"
"79" 0.529244523245522 0.0556729730366537 "3"
"80" 0.539991594270509 0.076011973325599 "3"
"81" 0.549889569877802 0.0967696396518694 "3"
"82" 0.558898594413059 0.117862388219459 "3"
"83" 0.566982391714155 0.139205285974438 "3"
"84" 0.574108411182485 0.160712392600392 "3"
"85" 0.580247958852734 0.182297106569736 "3"
"86" 0.585376312933348 0.203872513857507 "3"
"87" 0.589472823352467 0.225351737913462 "3"
"88" 0.592520994908469 0.246648289483286 "3"
"89" 0.594508553690333 0.267676414870293 "3"
"90" 0.59542749650034 0.288351441235295 "3"
"91" 0.595274123080128 0.308590117544242 "3"
"92" 0.59404905101033 0.328310949790752 "3"
"93" 0.591757213223789 0.347434529143714 "3"
"94" 0.588407838142381 0.365883851698621 "3"
"95" 0.584014412517419 0.383584628545118 "3"
"96" 0.57859462712326 0.400465584902224 "3"
"97" 0.57217030552281 0.416458747116716 "3"
"98" 0.564767316191727 0.431499716369044 "3"
"99" 0.55641546835521 0.445527927984645 "3"
"100" 0.547148391956763 0.458486895306513 "3"
"101" 0.125488036092127 0.671679530207542 "5"
"102" 0.111037626666391 0.679816278305903 "5"
"103" 0.0963011395638572 0.68772168300141 "5"
"104" 0.0813379134169361 0.695363912019518 "5"
"105" 0.066208199856144 0.702712192801248 "5"
"106" 0.050972920898052 0.709736936413422 "5"
"107" 0.0356934236338276 0.716409856692854 "5"
"108" 0.0204312332061505 0.722704084144744 "5"
"109" 0.00524780506917805 0.72859427413665 "5"
"110" -0.00979572247087872 0.734056708952383 "5"
"111" -0.0246387744381351 0.739069393294871 "5"
"112" -0.0392215831010818 0.743612142853463 "5"
"113" -0.0534854286361446 0.747666665579021 "5"
"114" -0.067372875571689 0.751216635339548 "5"
"115" -0.0808280040603936 0.754247757659758 "5"
"116" -0.0937966350487381 0.756747827279884 "5"
"117" -0.10622654843693 0.758706777301948 "5"
"118" -0.118067693350815 0.760116719725613 "5"
"119" -0.129272389679084 0.760971977210367 "5"
"120" -0.139795520064251 0.761269105936177 "5"
"121" -0.149594711574327 0.761006909470535 "5"
"122" -0.158630506323666 0.760186443586067 "5"
"123" -0.166866520355938 0.758811012009312 "5"
"124" -0.174269590149487 0.756886153117778 "5"
"125" -0.18080990615512 0.754419617638855 "5"
"126" -0.186461132828647 0.751421337440369 "5"
"127" -0.191200514674818 0.747903385538455 "5"
"128" -0.195008967875676 0.743879927483781 "5"
"129" -0.197871157134348 0.739367164321881 "5"
"130" -0.199775557424883 0.734383267357255 "5"
"131" -0.200714500399457 0.728948304983945 "5"
"132" -0.200684205266106 0.723084161877191 "5"
"133" -0.199684794012638 0.716814450871572 "5"
"134" -0.197720290915436 0.710164417880452 "5"
"135" -0.194798606335113 0.703160840239599 "5"
"136" -0.190931504864283 0.695831918884303 "5"
"137" -0.186134557955701 0.688207164794165 "5"
"138" -0.180427081221514 0.680317280162797 "5"
"139" -0.173832056656112 0.672194034770922 "5"
"140" -0.166376040095749 0.663870138060686 "5"
"141" -0.158089054287557 0.655379107426274 "5"
"142" -0.149004467998547 0.646755133251193 "5"
"143" -0.139158861651355 0.638032941235669 "5"
"144" -0.128591880027798 0.629247652568504 "5"
"145" -0.117346072633322 0.62043464250645 "5"
"146" -0.105466722365168 0.611629397930528 "5"
"147" -0.0930016631741219 0.602867374452889 "5"
"148" -0.0800010874540821 0.594183853649577 "5"
"149" -0.0665173439350007 0.585613800994073 "5"
"150" -0.052604726893026 0.577191725063671 "5"
"151" -0.0383192575266144 0.568951538585627 "5"
"152" -0.023718458378937 0.560926421882563 "5"
"153" -0.00886112171490046 0.553148689267029 "5"
"154" 0.00619292721455356 0.545649658923165 "5"
"155" 0.0213830710676191 0.538459526799429 "5"
"156" 0.0366481444962661 0.531607245020171 "5"
"157" 0.0519266804375104 0.525120405305647 "5"
"158" 0.0671571576195802 0.519025127869897 "5"
"159" 0.0822782482863655 0.513345956243865 "5"
"160" 0.0972290651426459 0.508105758447261 "5"
"161" 0.111949406525739 0.503325634907115 "5"
"162" 0.126379998816347 0.499024833493811 "5"
"163" 0.140462735112505 0.495220672016697 "5"
"164" 0.154140909205561 0.491928468491387 "5"
"165" 0.167359443916069 0.489161479459516 "5"
"166" 0.180065112870148 0.486930846609322 "5"
"167" 0.192206754823309 0.485245551912005 "5"
"168" 0.203735479668722 0.484112381454498 "5"
"169" 0.214604865300426 0.483535898114287 "5"
"170" 0.224771144538764 0.483518423186317 "5"
"171" 0.23419338136537 0.484060027035956 "5"
"172" 0.24283363575806 0.485158528815656 "5"
"173" 0.250657116461921 0.486809505246459 "5"
"174" 0.257632321081407 0.489006308428983 "5"
"175" 0.263731162929369 0.491740092612157 "5"
"176" 0.268929084122234 0.494999849811948 "5"
"177" 0.273205154465933 0.498772454136625 "5"
"178" 0.276542155734404 0.503042714640088 "5"
"179" 0.278926651001312 0.507793436490452 "5"
"180" 0.280349038745811 0.513005490207563 "5"
"181" 0.280803591514476 0.518657888690665 "5"
"182" 0.280288478983739 0.524727871726044 "5"
"183" 0.278805775329956 0.53119099763438 "5"
"184" 0.27636145087743 0.538021241688761 "5"
"185" 0.272965348058022 0.54519110090707 "5"
"186" 0.268631141779151 0.552671704796794 "5"
"187" 0.263376284359774 0.5604329316063 "5"
"188" 0.257221935256047 0.568443529614504 "5"
"189" 0.250192875859672 0.576671242970517 "5"
"190" 0.242317409711976 0.585082941576575 "5"
"191" 0.23362724853554 0.593644754491248 "5"
"192" 0.224157384542281 0.602322206315766 "5"
"193" 0.213945949532173 0.611080356014285 "5"
"194" 0.203034061349936 0.619883937609103 "5"
"195" 0.191465658318001 0.628697502184308 "5"
"196" 0.179287322312378 0.637485560626048 "5"
"197" 0.166548091193897 0.646212726524668 "5"
"198" 0.153299261350037 0.654843858663294 "5"
"199" 0.13959418114249 0.663344202519106 "5"
"200" 0.125488036092127 0.671679530207543 "5"
"201" 0.625901476773785 0.96950970859467 "6"
"202" 0.605190959649853 0.990271453335717 "6"
"203" 0.582276827873698 1.00837233150353 "6"
"204" 0.557251348566582 1.0237394572503 "6"
"205" 0.530215290501089 1.0363109525844 "6"
"206" 0.501277518340839 1.04603619653114 "6"
"207" 0.470554554280916 1.05287602896561 "6"
"208" 0.43817010885411 1.05680290829668 "6"
"209" 0.404254582792266 1.05780102236724 "6"
"210" 0.368944541948563 1.05586635212421 "6"
"211" 0.332382167395019 1.05100668780183 "6"
"212" 0.294714682909498 1.04324159755314 "6"
"213" 0.256093762157521 1.03260234865593 "6"
"214" 0.216674917955941 1.01913178161045 "6"
"215" 0.176616876077724 1.00288413763584 "6"
"216" 0.136080936119276 0.983924840259889 "6"
"217" 0.0952303220039028 0.962330231881553 "6"
"218" 0.0542295247366774 0.938187266367094 "6"
"219" 0.0132436400572188 0.91159315891753 "6"
"220" -0.0275622963425813 0.882654994617334 "6"
"221" -0.0680239733590419 0.851489297240599 "6"
"222" -0.107978466099515 0.818221560050923 "6"
"223" -0.147264891923423 0.782985740484328 "6"
"224" -0.185725058259872 0.745923720749945 "6"
"225" -0.223204099593303 0.707184736520436 "6"
"226" -0.259551101052259 0.666924776012611 "6"
"227" -0.294619706090312 0.625305951877931 "6"
"228" -0.328268705812221 0.582495848432083 "6"
"229" -0.360362607572309 0.538666846852083 "6"
"230" -0.390772180555532 0.493995431058123 "6"
"231" -0.419374976144356 0.448661477075105 "6"
"232" -0.446055820976122 0.402847528735383 "6"
"233" -0.470707280705531 0.356738062639173 "6"
"234" -0.493230092604832 0.310518745332397 "6"
"235" -0.513533565259792 0.264375685693028 "6"
"236" -0.531535943752014 0.218494685536328 "6"
"237" -0.547164738857138 0.173060491456517 "6"
"238" -0.56035701893336 0.128256050917437 "6"
"239" -0.571059663324947 0.0842617755876915 "6"
"240" -0.579229576260366 0.0412548148865274 "6"
"241" -0.584833860383745 -0.000591657334349849 "6"
"242" -0.587849949220917 -0.0411091401007589 "6"
"243" -0.588265698046645 -0.0801344838099921 "6"
"244" -0.586079432787142 -0.117510547176685 "6"
"245" -0.581299956760981 -0.153086829985307 "6"
"246" -0.573946515231232 -0.186720079101417 "6"
"247" -0.564048717911585 -0.218274865301469 "6"
"248" -0.551646419738479 -0.2476241285985 "6"
"249" -0.536789560389344 -0.274649689867854 "6"
"250" -0.519537963193143 -0.299242726712802 "6"
"251" -0.499961094242942 -0.321304211653929 "6"
"252" -0.478137782680468 -0.34074531087784 "6"
"253" -0.454155903278982 -0.357487741939575 "6"
"254" -0.42811202260258 -0.371464088978385 "6"
"255" -0.400111010166719 -0.382618074177611 "6"
"256" -0.370265616165696 -0.390904784375583 "6"
"257" -0.338696017467406 -0.396290851915079 "6"
"258" -0.305529333703516 -0.398754589003094 "6"
"259" -0.270899115403568 -0.398286075039936 "6"
"260" -0.234944806234136 -0.394887196565976 "6"
"261" -0.197811181508395 -0.388571639665216 "6"
"262" -0.159647765227035 -0.379364834856258 "6"
"263" -0.120608227997882 -0.367303854692584 "6"
"264" -0.0808497682585951 -0.352437264484464 "6"
"265" -0.0405324792940435 -0.334824926743598 "6"
"266" 0.00018129540284726 -0.314537760137901 "6"
"267" 0.0411276158310471 -0.291657453927067 "6"
"268" 0.0821416056099391 -0.266276139028745 "6"
"269" 0.123058115878316 -0.238496017039854 "6"
"270" 0.163712390290556 -0.208428948706821 "6"
"271" 0.203940728432272 -0.176196003501839 "6"
"272" 0.243581144984109 -0.141926972118833 "6"
"273" 0.282474021979451 -0.10575984385214 "6"
"274" 0.320462751529636 -0.0678402509623279 "6"
"275" 0.357394366428652 -0.0283208822664786 "6"
"276" 0.393120156098082 0.0126391316857831 "6"
"277" 0.427496265392124 0.0548748593748537 "6"
"278" 0.460384273851483 0.0982162324321662 "6"
"279" 0.491651753073712 0.142488730445487 "6"
"280" 0.521172799955644 0.187514083691017 "6"
"281" 0.548828543660755 0.233110990962656 "6"
"282" 0.574507624270069 0.279095849607966 "6"
"283" 0.598106641189241 0.325283494831249 "6"
"284" 0.619530569506264 0.371487945286834 "6"
"285" 0.638693142623249 0.417523151960309 "6"
"286" 0.655517199621564 0.463203747322241 "6"
"287" 0.669934995961622 0.508345791737786 "6"
"288" 0.681888476266233 0.552767514126687 "6"
"289" 0.691329508089118 0.596290043891255 "6"
"290" 0.698220075727279 0.638738131165133 "6"
"291" 0.702532433296819 0.679940852482657 "6"
"292" 0.704249216455827 0.719732299027325 "6"
"293" 0.703363512324448 0.757952244688045 "6"
"294" 0.699878887320616 0.794446791233133 "6"
"295" 0.693809372799345 0.829068988004174 "6"
"296" 0.685179408553414 0.861679423634461 "6"
"297" 0.67402374440295 0.89214678740936 "6"
"298" 0.660387300270165 0.920348398008215 "6"
"299" 0.644324985302683 0.946170697498728 "6"
"300" 0.625901476773785 0.96950970859467 "6"
"301" -0.375697042258188 0.435642165018087 "7"
"302" -0.380073026144974 0.439462955295347 "7"
"303" -0.385017412767157 0.442677570278125 "7"
"304" -0.3905102928249 0.445273065846463 "7"
"305" -0.396529548428887 0.447238990855772 "7"
"306" -0.403050942161261 0.4485674292199 "7"
"307" -0.410048214671146 0.449253031786419 "7"
"308" -0.417493190411789 0.449293037875773 "7"
"309" -0.42535589109354 0.44868728639756 "7"
"310" -0.433604656395845 0.447438216499185 "7"
"311" -0.442206271452182 0.44555085774428 "7"
"312" -0.451126100594605 0.443032809860418 "7"
"313" -0.460328226819356 0.439894212137697 "7"
"314" -0.469775596411961 0.4361477026014 "7"
"315" -0.479430168149461 0.431808367123122 "7"
"316" -0.489253066478989 0.426893678675291 "7"
"317" -0.499204738055904 0.421423426973679 "7"
"318" -0.509245111011146 0.415419638791198 "7"
"319" -0.519333756306511 0.408906489263857 "7"
"320" -0.529430050528119 0.401910204546029 "7"
"321" -0.539493339462564 0.394458956206977 "7"
"322" -0.549483101797081 0.38658274779389 "7"
"323" -0.559359112284576 0.37831329401819 "7"
"324" -0.569081603716489 0.369683893051578 "7"
"325" -0.578611427051319 0.360729292446055 "7"
"326" -0.587910209053986 0.351485549217788 "7"
"327" -0.596940506811315 0.341989884658236 "7"
"328" -0.605665958501423 0.332280534457144 "7"
"329" -0.614051429809948 0.322396594740918 "7"
"330" -0.62206315540353 0.31237786464632 "7"
"331" -0.629668874890893 0.302264686063392 "7"
"332" -0.636837962724052 0.292097781192905 "7"
"333" -0.643541551516589 0.281918088572427 "7"
"334" -0.649752648282425 0.27176659823128 "7"
"335" -0.655446243127052 0.261684186638164 "7"
"336" -0.660599409953551 0.251711452106039 "7"
"337" -0.665191398777888 0.241888551317053 "7"
"338" -0.669203719281782 0.23225503762575 "7"
"339" -0.672620215266687 0.222849701791676 "7"
"340" -0.675427129709104 0.213710415782682 "7"
"341" -0.677613160155254 0.204873980277871 "7"
"342" -0.679169504232079 0.196375976484256 "7"
"343" -0.680089895091281 0.188250622863797 "7"
"344" -0.680370626643718 0.18053063734773 "7"
"345" -0.68001056848251 0.173247105593008 "7"
"346" -0.679011170434792 0.166429355811329 "7"
"347" -0.677376456723771 0.160104840674783 "7"
"348" -0.675113009764599 0.154299026773625 "7"
"349" -0.672229943659311 0.149035292071311 "7"
"350" -0.668738867497553 0.144334831769684 "7"
"351" -0.664653838610875 0.140216572963379 "7"
"352" -0.659991305968818 0.136697098427098 "7"
"353" -0.65477004394472 0.13379057984262 "7"
"354" -0.64901107671794 0.131508720734448 "7"
"355" -0.642737593616908 0.129860709343843 "7"
"356" -0.635974855743886 0.128853181631018 "7"
"357" -0.628750094257422 0.128490194554473 "7"
"358" -0.621092400722087 0.128773209735051 "7"
"359" -0.613032609967013 0.129701087570509 "7"
"360" -0.604603175924919 0.131270091824291 "7"
"361" -0.595838040951574 0.133473904670038 "7"
"362" -0.586772499151917 0.136303652131242 "7"
"363" -0.577443054263149 0.139747939813619 "7"
"364" -0.567887272667068 0.143792898786312 "7"
"365" -0.558143632123507 0.14842224142718 "7"
"366" -0.548251366833977 0.153617327007306 "7"
"367" -0.538250309459387 0.159357236750633 "7"
"368" -0.528180730727974 0.165618858066489 "7"
"369" -0.518083177279292 0.172376977615836 "7"
"370" -0.507998308397213 0.179604382836484 "7"
"371" -0.497966732289331 0.187271971518478 "7"
"372" -0.488028842572052 0.195348868988423 "7"
"373" -0.47822465561975 0.203802552430898 "7"
"374" -0.468593649432956 0.212598981846356 "7"
"375" -0.459174604674381 0.221702737118184 "7"
"376" -0.450005448512873 0.231077160637017 "7"
"377" -0.4411231019041 0.24068450490799 "7"
"378" -0.432563330922885 0.250486084546575 "7"
"379" -0.424360602745852 0.260442432050974 "7"
"380" -0.416547946864268 0.270513456723817 "7"
"381" -0.409156822085941 0.280658606103253 "7"
"382" -0.4022169898617 0.290837029253398 "7"
"383" -0.395756394446543 0.301007741256637 "7"
"384" -0.389801050377979 0.311129788245423 "7"
"385" -0.384374937724671 0.321162412309045 "7"
"386" -0.379499905527161 0.331065215611351 "7"
"387" -0.375195583819496 0.340798323058575 "7"
"388" -0.37147930458601 0.350322542862267 "7"
"389" -0.368366031971539 0.359599524350793 "7"
"390" -0.365868302026089 0.368591912393949 "7"
"391" -0.363996172226595 0.377263497818894 "7"
"392" -0.362757180979 0.385579363211703 "7"
"393" -0.362156317263767 0.393506023517473 "7"
"394" -0.362196000547004 0.401011560872818 "7"
"395" -0.362876071038135 0.40806575312784 "7"
"396" -0.364193790333321 0.414640195540061 "7"
"397" -0.366143852442039 0.420708415150296 "7"
"398" -0.368718405152441 0.426245977379915 "7"
"399" -0.371907081649434 0.431230584420267 "7"
"400" -0.375697042258188 0.435642165018087 "7"
"401" -0.371410675647005 -0.242095515135966 "10"
"402" -0.378568746403426 -0.232517331470228 "10"
"403" -0.385831178134962 -0.223159307424221 "10"
"404" -0.393168727592262 -0.214059124457925 "10"
"405" -0.400551849053402 -0.205253425796291 "10"
"406" -0.407950813294086 -0.196777668879914 "10"
"407" -0.415335827296735 -0.188665982590429 "10"
"408" -0.422677154216454 -0.180951029825556 "10"
"409" -0.429945233120814 -0.173663875977133 "10"
"410" -0.43711079802129 -0.166833863841754 "10"
"411" -0.444144995717069 -0.160488495467678 "10"
"412" -0.451019501976706 -0.154653321413787 "10"
"413" -0.457706635589808 -0.149351837866509 "10"
"414" -0.464179469829498 -0.144605392028964 "10"
"415" -0.470411940876838 -0.140433096163311 "10"
"416" -0.476378952770633 -0.136851750632414 "10"
"417" -0.482056478460006 -0.133875776250713 "10"
"418" -0.487421656552853 -0.131517156216692 "10"
"419" -0.4924528833706 -0.129785387860767 "10"
"420" -0.497129899938594 -0.128687444402891 "10"
"421" -0.501433873561837 -0.128227746873857 "10"
"422" -0.50534747365761 -0.128408146313366 "10"
"423" -0.508854941539609 -0.129227916316546 "10"
"424" -0.511942153872611 -0.130683755958927 "10"
"425" -0.514596679542163 -0.1327698030881 "10"
"426" -0.516807829710293 -0.135477657928532 "10"
"427" -0.518566700855686 -0.1387964169045 "10"
"428" -0.51986621062502 -0.142712716544946 "10"
"429" -0.52070112635111 -0.147210787293448 "10"
"430" -0.521068086123004 -0.152272517006671 "10"
"431" -0.520965612323218 -0.157877523885564 "10"
"432" -0.520394117577575 -0.164003238545678 "10"
"433" -0.51935590309371 -0.17062499489611 "10"
"434" -0.517855149394919 -0.177716129461144 "10"
"435" -0.515897899486666 -0.185248088744659 "10"
"436" -0.513492034523531 -0.193190544204978 "10"
"437" -0.510647242074586 -0.201511514377203 "10"
"438" -0.507374977114971 -0.210177493651284 "10"
"439" -0.503688415900754 -0.219153587187289 "10"
"440" -0.499602402912794 -0.228403651424603 "10"
"441" -0.495133391083262 -0.237890439619296 "10"
"442" -0.490299375545485 -0.247575751823611 "10"
"443" -0.485119821173899 -0.257420588703671 "10"
"444" -0.479615584205865 -0.267385308576035 "10"
"445" -0.473808828260969 -0.277429787030762 "10"
"446" -0.467722935095941 -0.28751357849825 "10"
"447" -0.461382410454581 -0.297596079109273 "10"
"448" -0.454812785391769 -0.307636690192424 "10"
"449" -0.448040513468925 -0.317594981750643 "10"
"450" -0.441092864234851 -0.327430855258543 "10"
"451" -0.433997813420885 -0.337104705125017 "10"
"452" -0.426783930292498 -0.346577578170977 "10"
"453" -0.419480262610955 -0.35581133048006 "10"
"454" -0.412116219668225 -0.364768780990712 "10"
"455" -0.404721453866145 -0.373413861211203 "10"
"456" -0.397325741316664 -0.381711760454712 "10"
"457" -0.389958861943948 -0.389629066009677 "10"
"458" -0.382650479571136 -0.397133897680992 "10"
"459" -0.375430022474596 -0.404196036160302 "10"
"460" -0.368326564886641 -0.410787044708486 "10"
"461" -0.361368709923855 -0.416880383660376 "10"
"462" -0.354584474412443 -0.422451517290621 "10"
"463" -0.348001176074355 -0.427478012610387 "10"
"464" -0.341645323528464 -0.431939629697092 "10"
"465" -0.335542509549715 -0.435818403193428 "10"
"466" -0.32971730801605 -0.439098714647514 "10"
"467" -0.324193174958075 -0.44176735540289 "10"
"468" -0.318992354109908 -0.443813579785113 "10"
"469" -0.314135787341507 -0.4452291483708 "10"
"470" -0.309643030333152 -0.446008361164872 "10"
"471" -0.305532173831626 -0.446148080552425 "10"
"472" -0.30181977080516 -0.445647743932798 "10"
"473" -0.298520769790471 -0.444509365984968 "10"
"474" -0.295648454700284 -0.442737530555148 "10"
"475" -0.293214391333701 -0.440339372199256 "10"
"476" -0.291228380804812 -0.437324547454574 "10"
"477" -0.289698420077066 -0.433705195956288 "10"
"478" -0.288630669762325 -0.429495891555451 "10"
"479" -0.28802942931425 -0.42471358363524 "10"
"480" -0.287897119715921 -0.419377528861763 "10"
"481" -0.288234273731393 -0.413509213644266 "10"
"482" -0.289039533760442 -0.407132267616943 "10"
"483" -0.290309657305143 -0.400272368490744 "10"
"484" -0.292039530026263 -0.392957138658292 "10"
"485" -0.294222186336901 -0.385216033968256 "10"
"486" -0.296848837450451 -0.377080225117049 "10"
"487" -0.299908906769938 -0.368582472135432 "10"
"488" -0.303390072476244 -0.359756992475432 "10"
"489" -0.307278317143726 -0.350639323228743 "10"
"490" -0.311557984183441 -0.341266178031396 "10"
"491" -0.3162118408867 -0.331675299230908 "10"
"492" -0.32122114781511 -0.321905305911167 "10"
"493" -0.326565734257673 -0.311995538387014 "10"
"494" -0.332224079451125 -0.301985899794678 "10"
"495" -0.338173399236447 -0.291916695415931 "10"
"496" -0.344389737802641 -0.281828470382942 "10"
"497" -0.350848064148318 -0.271761846417344 "10"
"498" -0.35752237287271 -0.261757358260894 "10"
"499" -0.36438578889024 -0.251855290456377 "10"
"500" -0.371410675647005 -0.242095515135966 "10"
"501" -0.408481602275737 0.181075081709434 "11"
"502" -0.415090417750454 0.190723037275509 "11"
"503" -0.422073769224162 0.199708680835575 "11"
"504" -0.429403537205207 0.207995830374443 "11"
"505" -0.437050207304926 0.215551116465818 "11"
"506" -0.444982989081671 0.2223441166392 "11"
"507" -0.453169940023053 0.228347477880439 "11"
"508" -0.461578094167164 0.233537026772665 "11"
"509" -0.470173594844873 0.237891866834108 "11"
"510" -0.478921831008677 0.241394462660854 "11"
"511" -0.487787576599182 0.244030710535728 "11"
"512" -0.496735132388003 0.245789995218985 "11"
"513" -0.505728469725964 0.246665232692136 "11"
"514" -0.514731375617746 0.246652898682783 "11"
"515" -0.523707598538842 0.245753042855631 "11"
"516" -0.532620994407653 0.243969288612497 "11"
"517" -0.54143567212494 0.241308818502152 "11"
"518" -0.550116138094624 0.237782345298736 "11"
"519" -0.558627439143959 0.23340406886519 "11"
"520" -0.566935303267631 0.228191618975428 "11"
"521" -0.575006277629022 0.222165984325454 "11"
"522" -0.582807863262981 0.215351428019294 "11"
"523" -0.590308645937679 0.207775389870036 "11"
"524" -0.59747842264864 0.199468375909393 "11"
"525" -0.604288323235577 0.190463835550676 "11"
"526" -0.610710926632338 0.180798026899812 "11"
"527" -0.616720371281863 0.170509870756751 "11"
"528" -0.622292459271544 0.159640793895142 "11"
"529" -0.627404753769681 0.148234562251332 "11"
"530" -0.632036669370681 0.136337104694394 "11"
"531" -0.636169554985225 0.123996328086775 "11"
"532" -0.63978676894162 0.111261924380273 "11"
"533" -0.642873745995937 0.0981851705240878 "11"
"534" -0.645418055981106 0.0848187219906379 "11"
"535" -0.647409453858817 0.0712164007505633 "11"
"536" -0.648839920972667 0.0574329785506432 "11"
"537" -0.649703697336463 0.0435239563673036 "11"
"538" -0.649997304827652 0.0295453409237742 "11"
"539" -0.649719561192495 0.0155534191707809 "11"
"540" -0.648871584806581 0.00160453163886124 "11"
"541" -0.647456790171531 -0.0122451544250665 "11"
"542" -0.645480874165995 -0.0259398712233834 "11"
"543" -0.642951793106341 -0.0394244749650074 "11"
"544" -0.639879730709373 -0.0526446679099781 "11"
"545" -0.636277057086097 -0.0655472170072907 "11"
"546" -0.632158278931655 -0.0780801682456047 "11"
"547" -0.627539981111976 -0.0901930558537102 "11"
"548" -0.622440759882381 -0.101837105508378 "11"
"549" -0.616881148007023 -0.112965430731343 "11"
"550" -0.610883532080694 -0.123533221684606 "11"
"551" -0.604472062385908 -0.133497925603834 "11"
"552" -0.597672555648238 -0.142819418143323 "11"
"553" -0.590512391081472 -0.151460164942582 "11"
"554" -0.583020400141186 -0.159385372763945 "11"
"555" -0.575226750430645 -0.166563129592671 "11"
"556" -0.567162824226513 -0.172964533135353 "11"
"557" -0.558861092113501 -0.178563807199262 "11"
"558" -0.550354982236784 -0.18333840548397 "11"
"559" -0.541678745698657 -0.187269102367349 "11"
"560" -0.532867318641435 -0.190340070320366 "11"
"561" -0.52395618157194 -0.192538943638953 "11"
"562" -0.51498121649402 -0.193856868236334 "11"
"563" -0.505978562424386 -0.194288537295308 "11"
"564" -0.496984469873546 -0.193832212636931 "11"
"565" -0.488035154877792 -0.192489731719545 "11"
"566" -0.479166653170009 -0.190266500239983 "11"
"567" -0.47041467507649 -0.187171470366738 "11"
"568" -0.461814461724062 -0.183217104692739 "11"
"569" -0.453400643136504 -0.178419326052885 "11"
"570" -0.445207098791663 -0.172797453408414 "11"
